Data,Hora,Data Valor,Produto,ISIN,Descrição,T.,Mudança,,Saldo,,ID da Ordem
08-12-2022,06:53,07-12-2022,COLRUYT,BE0974256852,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 100 Colruyt@35 EUR (BE0974256852),,EUR,-3500.00,EUR,-21510.25,
08-12-2022,06:53,07-12-2022,COL P35.00 16DEC22,BEEN02796090,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 1 COL P35.00 16DEC22@0 EUR (BEEN02796090),,EUR,0.00,EUR,-18010.25,
01-12-2022,14:11,30-11-2022,,,Juros,,EUR,-59.83,EUR,-18010.25,
03-11-2022,08:30,31-10-2022,,,Juros,,EUR,-20.65,EUR,-17950.42,
31-10-2022,16:34,31-10-2022,,,Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 800 EUR,,,,EUR,-17929.77,
31-10-2022,16:34,31-10-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,800.00,EUR,-17129.77,
31-10-2022,11:11,31-10-2022,,,flatex Deposit,,EUR,800.00,EUR,-17929.77,
27-10-2022,07:11,26-10-2022,COL P40.00 17MAR23,BEEN05499056,DEGIRO Exercise and Assignment Fee,,EUR,-3.00,EUR,-18729.77,
27-10-2022,07:11,26-10-2022,COL P35.00 16DEC22,BEEN02796090,DEGIRO Exercise and Assignment Fee,,EUR,-1.00,EUR,-18726.77,
27-10-2022,07:11,26-10-2022,COLRUYT,BE0974256852,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 300 Colruyt@40 EUR (BE0974256852),,EUR,-12000.00,EUR,-18725.77,
27-10-2022,07:11,26-10-2022,COL P40.00 17MAR23,BEEN05499056,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 3 COL P40.00 17MAR23@0 EUR (BEEN05499056),,EUR,0.00,EUR,-6725.77,
27-10-2022,07:11,26-10-2022,COLRUYT,BE0974256852,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 100 Colruyt@35 EUR (BE0974256852),,EUR,-3500.00,EUR,-6725.77,
27-10-2022,07:11,26-10-2022,COL P35.00 16DEC22,BEEN02796090,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 1 COL P35.00 16DEC22@0 EUR (BEEN02796090),,EUR,0.00,EUR,-3225.77,
05-10-2022,07:38,04-10-2022,COLRUYT,BE0974256852,Dividendo,,EUR,110.00,EUR,-3225.77,
05-10-2022,07:38,04-10-2022,COLRUYT,BE0974256852,Imposto sobre dividendo,,EUR,-33.00,EUR,-3335.77,
03-10-2022,17:49,03-10-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 0,33 EUR",,,,EUR,-3302.77,
03-10-2022,17:49,03-10-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-0.33,EUR,-3303.10,
03-10-2022,17:28,30-09-2022,,,Juros,,EUR,-13.48,EUR,-3302.77,
01-10-2022,07:21,30-09-2022,,,Flatex Interest,,EUR,-0.33,EUR,-3289.29,
30-09-2022,17:49,30-09-2022,,,Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 850 EUR,,,,EUR,-3288.96,
30-09-2022,17:49,30-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,850.00,EUR,-2438.96,
30-09-2022,11:15,30-09-2022,COL P24.00 16DEC22,BEEN05993769,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,-3288.96,cb8baf97-999f-40fa-8eed-c8c5acb1bb49
30-09-2022,11:15,30-09-2022,COL P24.00 16DEC22,BEEN05993769,"Compra 1 COL P24.00 16DEC22@3,2 EUR",,EUR,-320.00,EUR,-3288.21,cb8baf97-999f-40fa-
,,,,,(BEEN05993769),,,,,,8eed-c8c5acb1bb49
30-09-2022,10:50,30-09-2022,,,flatex Deposit,,EUR,850.00,EUR,-2968.21,
02-09-2022,19:59,31-08-2022,,,Juros,,EUR,-0.44,EUR,-3818.21,
02-09-2022,17:48,02-09-2022,,,Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 700 EUR,,,,EUR,-3817.77,
02-09-2022,17:48,02-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,700.00,EUR,-3117.77,
02-09-2022,11:01,02-09-2022,,,flatex Deposit,,EUR,700.00,EUR,-3817.77,
01-09-2022,17:39,31-08-2022,,,Custo de Conectividade DEGIRO 2022 (Euronext Brussels - EBR),,EUR,-2.50,EUR,-4517.77,
01-09-2022,17:03,01-09-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 1 060,23 EUR",,,,EUR,-4515.27,
01-09-2022,17:03,01-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1060.23,EUR,-3455.04,
01-09-2022,14:04,01-09-2022,COL P20.00 17MAR23,BEEN07268574,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,-4515.27,a65bd5c5-a626-4dd2-93af-6532bdec84ff
01-09-2022,14:04,01-09-2022,COL P20.00 17MAR23,BEEN07268574,"Compra 1 COL P20.00 17MAR23@0,5 EUR (BEEN07268574)",,EUR,-50.00,EUR,-4514.52,a65bd5c5-a626-4dd2-93af-6532bdec84ff
01-09-2022,13:42,01-09-2022,COL P40.00 17MAR23,BEEN05499056,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.25,EUR,-4464.52,f33400a2-8cb6-46ff-9570-2ce22caf2979
01-09-2022,13:42,01-09-2022,COL P40.00 17MAR23,BEEN05499056,"Venda 3 COL P40.00 17MAR23@13,6 EUR (BEEN05499056)",,EUR,4080.00,EUR,-4462.27,f33400a2-8cb6-46ff-9570-2ce22caf2979
01-09-2022,13:40,01-09-2022,COL P50.00 16SEP22,BEEN02643227,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.50,EUR,-8542.27,b2c511c4-f104-4ebd-861d-dcc8e09fbe42
01-09-2022,13:40,01-09-2022,COL P50.00 16SEP22,BEEN02643227,Compra 2 COL P50.00 16SEP22@23 EUR (BEEN02643227),,EUR,-4600.00,EUR,-8540.77,b2c511c4-f104-4ebd-861d-dcc8e09fbe42
01-09-2022,07:16,31-08-2022,COL P50.00 16SEP22,BEEN02643227,DEGIRO Exercise and Assignment Fee,,EUR,-1.00,EUR,-3940.77,
01-09-2022,07:16,31-08-2022,COLRUYT,BE0974256852,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 100 Colruyt@50 EUR (BE0974256852),,EUR,-5000.00,EUR,-3939.77,
01-09-2022,07:16,31-08-2022,COL P50.00 16SEP22,BEEN02643227,OPÇÃO EXERCIDA PELA CONTRA-PARTE: Compra 1 COL P50.00 16SEP22@0 EUR (BEEN02643227),,EUR,0.00,EUR,1060.23,
24-08-2022,17:05,24-08-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 60,25 EUR",,,,EUR,1060.23,
24-08-2022,17:05,24-08-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-60.25,EUR,999.98,
24-08-2022,11:18,24-08-2022,COL P24.00 16DEC22,BEEN05993769,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,1060.23,bce7f8fa-51d2-4e0e-9aac-ff5807e58f13
24-08-2022,11:18,24-08-2022,COL P24.00 16DEC22,BEEN05993769,"Venda 1 COL P24.00 16DEC22@0,61 EUR (BEEN05993769)",,EUR,61.00,EUR,1060.98,bce7f8fa-51d2-4e0e-9aac-ff5807e58f13
22-08-2022,16:48,22-08-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 59,5 EUR",,,,EUR,999.98,
22-08-2022,16:48,22-08-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-59.50,EUR,940.48,
21-08-2022,03:26,19-08-2022,FLOW TRADERS NV,NL0011279492,Dividendo,,EUR,70.00,EUR,999.98,
21-08-2022,03:26,19-08-2022,FLOW TRADERS NV,NL0011279492,Imposto sobre dividendo,,EUR,-10.50,EUR,929.98,
16-08-2022,17:17,16-08-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 2 248,8 EUR",,,,EUR,940.48,
16-08-2022,17:17,16-08-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,2248.80,EUR,3189.28,
16-08-2022,13:12,16-08-2022,TENCENT HOLDINGS LTD,KYG875721634,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.40,EUR,940.48,ca3c219b-8e3d-4df9-853c-f073efa05835
16-08-2022,13:12,16-08-2022,TENCENT HOLDINGS LTD,KYG875721634,"Compra 20 Tencent Holdings Ltd@37,895 EUR (KYG875721634)",,EUR,-757.90,EUR,944.88,ca3c219b-8e3d-4df9-853c-f073efa05835
16-08-2022,13:08,16-08-2022,ALIBABA GROUP HOLDING LTD,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.40,EUR,1702.78,f6804b16-c9c0-4113-8dc7-6f80a2a83037
16-08-2022,13:08,16-08-2022,ALIBABA GROUP HOLDING LTD,US01609W1027,"Compra 8 Alibaba Group Holding Ltd@91,35 EUR (US01609W1027)",,EUR,-730.80,EUR,1707.18,f6804b16-c9c0-4113-8dc7-6f80a2a83037
16-08-2022,13:07,16-08-2022,FLOW TRADERS NV,NL0011279492,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.40,EUR,2437.98,2dc42fd5-c1c4-456c-811c-b0754699c69c
16-08-2022,13:07,16-08-2022,FLOW TRADERS NV,NL0011279492,"Compra 35 Flow Traders NV@21,34 EUR (NL0011279492)",,EUR,-746.90,EUR,2442.38,2dc42fd5-c1c4-456c-
,,,,,,,,,,,811c-b0754699c69c
11-08-2022,11:00,11-08-2022,,,flatex Deposit,,EUR,2500.00,EUR,3189.28,
10-08-2022,09:33,09-08-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 692,23 EUR",,,,EUR,689.28,
10-08-2022,09:33,09-08-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,692.23,EUR,1381.51,
09-08-2022,16:14,09-08-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 7 Vanguard FTSE All-World UCITS ETF USD Acc@98,89 EUR (IE00BK5BQT80)",,EUR,-692.23,EUR,689.28,7c99ea40-7fae-4142-9df9-7a129e939e62
27-07-2022,16:47,27-07-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 578,7 EUR",,,,EUR,1381.51,
27-07-2022,16:47,27-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,578.70,EUR,1960.21,
27-07-2022,11:01,27-07-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 6 Vanguard FTSE All-World UCITS ETF USD Acc@96,45 EUR (IE00BK5BQT80)",,EUR,-578.70,EUR,1381.51,2b69a6e4-dde4-4fb4-9ca4-300cb4b66a6a
25-07-2022,09:32,22-07-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 341,9 EUR",,,,EUR,1960.21,
25-07-2022,09:32,22-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,341.90,EUR,2302.11,
22-07-2022,15:33,22-07-2022,FLOW TRADERS NV,NL0011279492,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.40,EUR,1960.21,39ae162f-7eb1-408b-aad1-f95ca82e4300
22-07-2022,15:33,22-07-2022,FLOW TRADERS NV,NL0011279492,"Compra 15 Flow Traders NV@22,5 EUR (NL0011279492)",,EUR,-337.50,EUR,1964.61,39ae162f-7eb1-408b-aad1-f95ca82e4300
21-07-2022,10:51,21-07-2022,,,flatex Deposit,,EUR,2000.00,EUR,2302.11,
16-07-2022,16:19,15-07-2022,COL P25.00 15JUL22,BEEN07090374,EXPIRAÇÃO DE OPÇÃO (OUT OF THE MONEY): Venda 3 COL P25.00 15JUL22@0 EUR (BEEN07090374),,EUR,0.00,EUR,302.11,
02-07-2022,18:10,30-06-2022,,,Flatex Interest,,EUR,-0.99,EUR,302.11,
20-06-2022,16:47,20-06-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 621,19 EUR",,,,EUR,303.10,
20-06-2022,16:47,20-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,621.19,EUR,924.29,
20-06-2022,10:45,20-06-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,303.10,3c0a65be-8020-4d17-b221-8ffeb9aad7ee
20-06-2022,10:45,20-06-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 7 Vanguard FTSE All-World UCITS ETF USD Acc@88,67 EUR (IE00BK5BQT80)",,EUR,-620.69,EUR,303.60,3c0a65be-8020-4d17-b221-8ffeb9aad7ee
15-06-2022,16:33,15-06-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 225,75 EUR",,,,EUR,924.29,
15-06-2022,16:33,15-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-225.75,EUR,698.54,
15-06-2022,09:21,15-06-2022,COL P25.00 17JUN22,BEEN07094111,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.25,EUR,924.29,c94565bc-14d9-46f2-9420-4918d61eea5c
15-06-2022,09:21,15-06-2022,COL P25.00 17JUN22,BEEN07094111,"Venda 3 COL P25.00 17JUN22@0,17 EUR (BEEN07094111)",,EUR,51.00,EUR,926.54,c94565bc-14d9-46f2-9420-4918d61eea5c
15-06-2022,09:21,15-06-2022,COL P35.00 16DEC22,BEEN02796090,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.50,EUR,875.54,ddda615f-e5be-4af8-ac4a-dd140e5e60c7
15-06-2022,09:21,15-06-2022,COL P35.00 16DEC22,BEEN02796090,"Venda 2 COL P35.00 16DEC22@9,8 EUR (BEEN02796090)",,EUR,1960.00,EUR,877.04,ddda615f-e5be-4af8-ac4a-dd140e5e60c7
15-06-2022,09:19,15-06-2022,COL P35.00 17JUN22,BEEN02019725,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.50,EUR,-1082.96,dc459ccf-1ba3-4000-ac15-2219dc1e7f7f
15-06-2022,09:19,15-06-2022,COL P35.00 17JUN22,BEEN02019725,"Compra 2 COL P35.00 17JUN22@8,9 EUR (BEEN02019725)",,EUR,-1780.00,EUR,-1081.46,dc459ccf-1ba3-4000-ac15-2219dc1e7f7f
13-06-2022,17:18,13-06-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 893,57 EUR",,,,EUR,698.54,
13-06-2022,17:18,13-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,893.57,EUR,1592.11,
13-06-2022,12:50,13-06-2022,COL P25.00 15JUL22,BEEN07090374,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.25,EUR,698.54,c2fc5cf3-78da-4ef9-b5bd-7a75bb2ac553
13-06-2022,12:50,13-06-2022,COL P25.00 15JUL22,BEEN07090374,"Compra 3 COL P25.00 15JUL22@0,53 EUR (BEEN07090374)",,EUR,-159.00,EUR,700.79,c2fc5cf3-78da-4ef9-b5bd-7a75bb2ac553
13-06-2022,12:47,13-06-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 8 Vanguard FTSE All-World UCITS ETF USD Acc@91,54 EUR (IE00BK5BQT80)",,EUR,-732.32,EUR,859.79,366cdfe0-5695-40f0-a053-39b405a25b13
08-06-2022,16:48,08-06-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 11,41 EUR",,,,EUR,1592.11,
08-06-2022,16:48,08-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-11.41,EUR,1580.70,
08-06-2022,07:33,07-06-2022,,,Crédito de divisa,,EUR,11.41,EUR,1592.11,
08-06-2022,07:33,07-06-2022,,,Levantamento de divisa,8.4118,HKD,-96.00,HKD,0.00,
07-06-2022,07:21,06-06-2022,TENCENT HOLDINGS LTD,KYG875721634,Dividendo,,HKD,96.00,HKD,96.00,
25-05-2022,21:02,25-05-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 107,25 EUR",,,,EUR,1580.70,
25-05-2022,21:02,25-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,107.25,EUR,1687.95,
25-05-2022,09:52,25-05-2022,COL P25.00 17JUN22,BEEN07094111,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.25,EUR,1580.70,ff8bd837-0ce9-4c14-b8dc-8ced3b34d1e4
25-05-2022,09:52,25-05-2022,COL P25.00 17JUN22,BEEN07094111,"Compra 3 COL P25.00 17JUN22@0,35 EUR (BEEN07094111)",,EUR,-105.00,EUR,1582.95,ff8bd837-0ce9-4c14-b8dc-8ced3b34d1e4
19-05-2022,09:49,18-05-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 292,78 EUR",,,,EUR,1687.95,
19-05-2022,09:49,18-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,292.78,EUR,1980.73,
19-05-2022,08:50,19-05-2022,,,flatex Deposit,,EUR,1500.00,EUR,1687.95,
18-05-2022,16:23,18-05-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 7 Vanguard FTSE All-World UCITS ETF USD Acc@95,29 EUR (IE00BK5BQT80)",,EUR,-667.03,EUR,187.95,17301523-f51b-4644-9137-99f62c3ca133
18-05-2022,16:19,18-05-2022,COL P35.00 17JUN22,BEEN02019725,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,854.98,5c0c4d7c-4b47-4877-9c87-79a8bc2f0d1f
18-05-2022,16:19,18-05-2022,COL P35.00 17JUN22,BEEN02019725,"Venda 1 COL P35.00 17JUN22@3,75 EUR (BEEN02019725)",,EUR,375.00,EUR,855.73,5c0c4d7c-4b47-4877-9c87-79a8bc2f0d1f
10-05-2022,22:03,10-05-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 0,01 EUR",,,,EUR,480.73,
10-05-2022,22:03,10-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-0.01,EUR,480.72,
10-05-2022,13:18,09-05-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 2,75 EUR",,,,EUR,480.73,
10-05-2022,13:18,09-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,2.75,EUR,483.48,
10-05-2022,07:34,09-05-2022,,,Crédito de divisa,,EUR,0.01,EUR,480.73,
10-05-2022,07:34,09-05-2022,,,Levantamento de divisa,1.0585,USD,-0.01,USD,0.00,
09-05-2022,17:27,09-05-2022,COL P35.00 17JUN22,BEEN02019725,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,480.72,44e5de17-7762-4416-87f5-0eb244327930
09-05-2022,17:27,09-05-2022,COL P35.00 17JUN22,BEEN02019725,"Venda 1 COL P35.00 17JUN22@1,79 EUR (BEEN02019725)",,EUR,179.00,EUR,481.47,44e5de17-7762-4416-87f5-0eb244327930
09-05-2022,17:23,09-05-2022,EUN C11.00 16SEP22,BEEN05102064,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,302.47,09cfe70a-74e2-48c3-b039-fd6cbf277275
09-05-2022,17:23,09-05-2022,EUN C11.00 16SEP22,BEEN05102064,"Compra 1 EUN C11.00 16SEP22@0,73 EUR (BEEN05102064)",,EUR,-73.00,EUR,303.22,09cfe70a-74e2-48c3-b039-fd6cbf277275
09-05-2022,16:32,09-05-2022,EUN C11.00 17JUN22,BEEN05102049,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.25,EUR,376.22,ba484fac-0d13-43eb-b3cf-660fa7de8d7f
09-05-2022,16:32,09-05-2022,EUN C11.00 17JUN22,BEEN05102049,"Compra 3 EUN C11.00 17JUN22@0,35 EUR (BEEN05102049)",,EUR,-105.00,EUR,378.47,ba484fac-0d13-43eb-b3cf-660fa7de8d7f
06-05-2022,17:32,06-05-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 25,29 EUR",,,,EUR,483.47,
06-05-2022,17:32,06-05-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-25.29,EUR,458.18,
06-05-2022,09:46,06-05-2022,FLOW TRADERS NV,NL0011279492,Dividendo,,EUR,29.75,EUR,483.47,
06-05-2022,09:46,06-05-2022,FLOW TRADERS NV,NL0011279492,Imposto sobre dividendo,,EUR,-4.46,EUR,453.72,
19-04-2022,16:47,19-04-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 5,19 EUR",,,,EUR,458.18,
19-04-2022,16:47,19-04-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-5.19,EUR,452.99,
19-04-2022,14:58,19-04-2022,TENCENT HOLDINGS LTD,KYG875721634,Cost of Stock,,EUR,5.19,EUR,458.18,
07-04-2022,10:03,06-04-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 97,25 EUR",,,,EUR,452.99,
07-04-2022,10:03,06-04-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-97.25,EUR,355.74,
06-04-2022,16:47,06-04-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 384,6 EUR",,,,EUR,452.99,
06-04-2022,16:47,06-04-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,384.60,EUR,837.59,
06-04-2022,16:34,06-04-2022,EUN C11.00 16SEP22,BEEN05102064,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,452.99,2d8e82b7-d672-459f-953d-b01372314076
06-04-2022,16:34,06-04-2022,EUN C11.00 16SEP22,BEEN05102064,"Venda 1 EUN C11.00 16SEP22@0,98 EUR (BEEN05102064)",,EUR,98.00,EUR,453.74,2d8e82b7-d672-459f-953d-b01372314076
06-04-2022,12:17,06-04-2022,EUN C11.00 17JUN22,BEEN05102049,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.50,EUR,355.74,65a26f60-0efd-4624-b032-68d30b6b7f1b
06-04-2022,12:17,06-04-2022,EUN C11.00 17JUN22,BEEN05102049,"Venda 2 EUN C11.00 17JUN22@0,64 EUR (BEEN05102049)",,EUR,128.00,EUR,357.24,65a26f60-0efd-4624-b032-68d30b6b7f1b
06-04-2022,10:11,06-04-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 5 Vanguard FTSE All-World UCITS ETF USD Acc@102,22 EUR (IE00BK5BQT80)",,EUR,-511.10,EUR,229.24,c87a55a9-d92d-42d5-a168-2cbde56757e6
06-04-2022,10:03,05-04-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 62,25 EUR",,,,EUR,740.34,
06-04-2022,10:03,05-04-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-62.25,EUR,678.09,
05-04-2022,15:59,05-04-2022,EUN C11.00 17JUN22,BEEN05102049,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,740.34,204f4d32-8f0f-4a8c-9c65-13aed51e4867
05-04-2022,15:59,05-04-2022,EUN C11.00 17JUN22,BEEN05102049,"Venda 1 EUN C11.00 17JUN22@0,63 EUR (BEEN05102049)",,EUR,63.00,EUR,741.09,204f4d32-8f0f-4a8c-9c65-13aed51e4867
01-04-2022,09:40,31-03-2022,,,Flatex Interest,,EUR,-0.96,EUR,678.09,
28-03-2022,17:03,28-03-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 47,2 EUR",,,,EUR,679.05,
28-03-2022,17:03,28-03-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-47.20,EUR,631.85,
28-03-2022,11:51,28-03-2022,JD.COM INC,KYG8208B1014,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.40,EUR,679.05,e47ecea8-1f23-4153-907d-fbd8e6666fd8
28-03-2022,11:51,28-03-2022,JD.COM INC,KYG8208B1014,"Venda 2 JD.Com Inc@25,8 EUR (KYG8208B1014)",,EUR,51.60,EUR,683.45,e47ecea8-1f23-4153-
,,,,,,,,,,,907d-fbd8e6666fd8
28-03-2022,09:01,28-03-2022,JD.COM INC,KYG8208B1014,MUDANÇA DE ISIN: Venda 2 JD.Com Inc@0 EUR (KYG8208B1014),,EUR,0.00,EUR,631.85,
28-03-2022,09:01,28-03-2022,JD.COM INC,KYG8208B1014,MUDANÇA DE ISIN: Compra 2 JD.Com Inc@0 EUR (KYG8208B1014),,EUR,0.00,EUR,631.85,
24-03-2022,10:47,23-03-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 627,4 EUR",,,,EUR,631.85,
24-03-2022,10:47,23-03-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,627.40,EUR,1259.25,
23-03-2022,17:02,23-03-2022,TENCENT HOLDINGS LTD,KYG875721634,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.40,EUR,631.85,3ff865f5-6899-4248-9206-6a8f9bcee365
23-03-2022,17:02,23-03-2022,TENCENT HOLDINGS LTD,KYG875721634,"Compra 14 Tencent Holdings Ltd@44,5 EUR (KYG875721634)",,EUR,-623.00,EUR,636.25,3ff865f5-6899-4248-9206-6a8f9bcee365
21-03-2022,11:17,18-03-2022,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 696,16 EUR",,,,EUR,1259.25,
21-03-2022,11:17,18-03-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,696.16,EUR,1955.41,
18-03-2022,16:22,18-03-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1259.25,fd35c0fe-c016-45c1-a91b-b2f31415e0d1
18-03-2022,16:22,18-03-2022,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00BK5BQT80,"Compra 7 Vanguard FTSE All-World UCITS ETF USD Acc@99,38 EUR (IE00BK5BQT80)",,EUR,-695.66,EUR,1259.75,fd35c0fe-c016-45c1-a91b-b2f31415e0d1
16-03-2022,08:50,16-03-2022,,,flatex Deposit,,EUR,1500.00,EUR,1955.41,
11-03-2022,17:17,11-03-2022,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 455,41 EUR",,,,EUR,455.41,
